id;ano;cid;qtde
2596;2017;A31;1
2597;2017;A32;1
2598;2017;A32;1
2599;2017;A35;3
2600;2017;A37;1
2601;2017;A40;1
2602;2017;A40;1
2603;2017;A41;3
2604;2017;A42;1
2605;2017;A46;19
2606;2017;A46;4
2607;2017;A46;2
2608;2017;A48;1
2609;2017;A49;13
2610;2017;A49;1
2611;2017;A49;2
2612;2017;A56;4
2613;2017;A64;2
2614;2017;A64;1
2615;2017;A66;1
2616;2017;A66;1
2617;2017;A69;1
2618;2017;A71;1
2619;2017;A75;1
2620;2017;A77;1
2621;2017;A80;2
2622;2017;A80;1
2623;2017;A81;1
2624;2017;A82;2
2625;2017;A83;1
2626;2017;A85;1
2627;2017;A88;2
2628;2017;A90;1
2629;2017;A90;1
2630;2017;B00;1
2631;2017;B00;1
2632;2017;B01;2
2633;2017;B01;5
2634;2017;B02;3
2635;2017;B02;1
2636;2017;B08;1
2637;2017;B17;8
2638;2017;B17;3
2639;2017;B17;1
2640;2017;B18;5
2641;2017;B18;1
2642;2017;B20;3
2643;2017;B20;1
2644;2017;B23;1
2645;2017;B24;10
2646;2017;B24;1
2647;2017;B26;3
2648;2017;B26;7
2649;2017;B27;1
2650;2017;B30;12
2651;2017;B30;1
2652;2017;B33;1
2653;2017;B33;1
2654;2017;B34;9
2655;2017;B34;3
2656;2017;B35;5
2657;2017;B35;3
2658;2017;B36;1
2659;2017;B36;1
2660;2017;B37;1
2661;2017;B39;1
2662;2017;B42;1
2663;2017;B43;2
2664;2017;B43;1
2665;2017;B45;1
2666;2017;B50;11
2667;2017;B51;1
2668;2017;B52;1
2669;2017;B55;1
2670;2017;B55;1
2671;2017;B57;1
2672;2017;B58;2
2673;2017;B60;1
2674;2017;B65;6
2675;2017;B76;2
2676;2017;B86;5
2677;2017;B86;24
2678;2017;B87;7
2679;2017;B87;2
2680;2017;B88;3
2681;2017;B88;1
2682;2017;B94;1
2683;2017;B95;2
2684;2017;B95;1
2685;2017;B97;3
2686;2017;B99;3
2687;2017;B99;1
2688;2017;C00;17
2689;2017;C00;8
2690;2017;C02;2
2691;2017;C04;3
2692;2017;C04;1
2693;2017;C04;1
2694;2017;C05;1
2695;2017;C06;30
2696;2017;C06;3
2697;2017;C10;6
2698;2017;C10;1
2699;2017;C14;3
2700;2017;C16;1
2701;2017;C18;2
2702;2017;C22;42
2703;2017;C22;2
2704;2017;C22;13
2705;2017;C32;1
2706;2017;C32;2
2707;2017;C34;4
2708;2017;C40;2
2709;2017;C40;1
2710;2017;C41;5
2711;2017;C41;1
2712;2017;C41;1
2713;2017;C44;31
2714;2017;C44;7
2715;2017;C45;2
2716;2017;C47;1
2717;2017;C47;1
2718;2017;C49;2
2719;2017;C50;1
2720;2017;C50;5
2721;2017;C50;1
2722;2017;C51;1
2723;2017;C53;2
2724;2017;C61;1
2725;2017;C64;1
2726;2017;C69;58
2727;2017;C69;3
2728;2017;C71;2
2729;2017;C71;1
2730;2017;C71;2
2731;2017;C74;7
2732;2017;C76;3
2733;2017;C76;4
2734;2017;C81;1
2735;2017;C81;1
2736;2017;C82;1
2737;2017;C83;1
2738;2017;C93;1
2739;2017;D04;3
2740;2017;D04;1
2741;2017;D09;4
2742;2017;D10;1
2743;2017;D13;1
2744;2017;D14;1
2745;2017;D15;1
2746;2017;D16;2
2747;2017;D16;1
2748;2017;D17;1
2749;2017;D21;3
2750;2017;D21;1
2751;2017;D22;4
2752;2017;D23;8
2753;2017;D23;1
2754;2017;D25;8
2755;2017;D29;2
2756;2017;D29;1
2757;2017;D31;1
2758;2017;D31;1
2759;2017;D35;1
2760;2017;D36;1
2761;2017;D37;1
2762;2017;D37;1
2763;2017;D40;1
2764;2017;D43;1
2765;2017;D43;1
2766;2017;D43;1
2767;2017;D44;1
2768;2017;D46;1
2769;2017;D48;3
2770;2017;D48;1
2771;2017;D50;1
2772;2017;D51;1
2773;2017;D55;1
2774;2017;D57;1
2775;2017;D58;1
2776;2017;D59;1
2777;2017;D60;1
2778;2017;D61;1
2779;2017;D62;9
2780;2017;D62;1
2781;2017;D62;5
2782;2017;D64;1
2783;2017;D64;2
2784;2017;D65;1
2785;2017;D68;1
2786;2017;D69;4
2787;2017;D69;2
2788;2017;D69;1
2789;2017;D72;2
2790;2017;D73;1
2791;2017;D73;2
2792;2017;D75;2
2793;2017;D77;1
2794;2017;D80;2
2795;2017;D82;1
2796;2017;D84;1
2797;2017;D89;1
2798;2017;E03;1
2799;2017;E07;1
2800;2017;E10;15
2801;2017;E10;1
2802;2017;E10;3
2803;2017;E11;6
2804;2017;E11;4
2805;2017;E11;1
2806;2017;E12;3
2807;2017;E13;7
2808;2017;E14;7
2809;2017;E16;4
2810;2017;E16;1
2811;2017;E22;1
2812;2017;E29;1
2813;2017;E32;1
2814;2017;E35;1
2815;2017;E53;1
2816;2017;E65;1
2817;2017;E66;1
2818;2017;E66;1
2819;2017;E78;1
2820;2017;E86;1
2821;2017;E88;1
2822;2017;E88;1
2823;2017;F01;5
2824;2017;F03;1
2825;2017;F04;9
2826;2017;F05;1
2827;2017;F06;14
2828;2017;F06;26
2829;2017;F06;2
2830;2017;F07;21
2831;2017;F07;6
2832;2017;F10;7
2833;2017;F10;3
2834;2017;F11;1
2835;2017;F14;1
2836;2017;F14;1
2837;2017;F14;1
2838;2017;F16;3
2839;2017;F18;3
2840;2017;F19;2
2841;2017;F19;5
2842;2017;F20;5
2843;2017;F21;1
2844;2017;F22;2
2845;2017;F23;3
2846;2017;F23;7
2847;2017;F24;1
2848;2017;F25;5
2849;2017;F29;1
2850;2017;F30;2
2851;2017;F31;9
2852;2017;F31;29
2853;2017;F31;1
2854;2017;F32;97
2855;2017;F32;328
2856;2017;F32;8
2857;2017;F33;27
2858;2017;F33;101
2859;2017;F33;3
2860;2017;F34;1
2861;2017;F34;2
2862;2017;F38;1
2863;2017;F38;1
2864;2017;F38;1
2865;2017;F39;6
2866;2017;F39;1
2867;2017;F40;45
2868;2017;F40;17
2869;2017;F40;5
2870;2017;F41;603
2871;2017;F41;353
2872;2017;F41;61
2873;2017;F42;7
2874;2017;F42;1
2875;2017;F42;3
2876;2017;F43;6488
2877;2017;F43;571
2878;2017;F43;387
2879;2017;F44;9
2880;2017;F44;3
2881;2017;F44;2
2882;2017;F45;12
2883;2017;F45;4
2884;2017;F45;1
2885;2017;F48;1
2886;2017;F48;5
2887;2017;F48;2
2888;2017;F50;1
2889;2017;F50;1
2890;2017;F51;2
2891;2017;F51;1
2892;2017;F51;1
2893;2017;F53;1
2894;2017;F54;3
2895;2017;F54;1
2896;2017;F55;1
2897;2017;F59;1
2898;2017;F60;2
2899;2017;F60;1
2900;2017;F60;1
2901;2017;F61;3
2902;2017;F62;1
2903;2017;F63;1
2904;2017;F68;3
2905;2017;F71;1
2906;2017;F79;7
2907;2017;F80;2
2908;2017;F80;1
2909;2017;F81;1
2910;2017;F81;1
2911;2017;F81;1
2912;2017;F83;1
2913;2017;F84;1
2914;2017;F88;1
2915;2017;F89;4
2916;2017;F90;2
2917;2017;F90;1
2918;2017;F91;1
2919;2017;F92;13
2920;2017;F92;2
2921;2017;F93;2
2922;2017;F95;1
2923;2017;F99;3
2924;2017;F99;2
2925;2017;G00;1
2926;2017;G04;1
2927;2017;G06;10
2928;2017;G06;1
2929;2017;G06;2
2930;2017;G07;2
2931;2017;G07;1
2932;2017;G10;1
2933;2017;G13;1
2934;2017;G20;1
2935;2017;G20;2
2936;2017;G24;6
2937;2017;G40;32
2938;2017;G40;3
2939;2017;G40;16
2940;2017;G41;1
2941;2017;G43;21
2942;2017;G43;1
2943;2017;G43;9
2944;2017;G44;40
2945;2017;G44;2
2946;2017;G44;12
2947;2017;G45;5
2948;2017;G45;7
2949;2017;G45;3
2950;2017;G47;1
2951;2017;G47;1
2952;2017;G50;8
2953;2017;G50;1
2954;2017;G50;2
2955;2017;G51;6
2956;2017;G51;2
2957;2017;G51;1
2958;2017;G52;1
2959;2017;G54;18
2960;2017;G54;10
2961;2017;G54;6
2962;2017;G55;12
2963;2017;G55;17
2964;2017;G55;3
2965;2017;G56;102
2966;2017;G56;707
2967;2017;G56;8
2968;2017;G57;18
2969;2017;G57;4
2970;2017;G58;5
2971;2017;G58;3
2972;2017;G58;1
2973;2017;G60;4
2974;2017;G61;2
2975;2017;G61;1
2976;2017;G61;1
2977;2017;G62;2
2978;2017;G64;2
2979;2017;G71;1
2980;2017;G72;7
2981;2017;G72;2
2982;2017;G81;2
2983;2017;G81;1
2984;2017;G82;6
2985;2017;G82;6
2986;2017;G83;3
2987;2017;G83;1
2988;2017;G83;1
2989;2017;G90;4
2990;2017;G91;1
2991;2017;G93;8
2992;2017;G93;6
2993;2017;G94;1
2994;2017;G95;3
2995;2017;G95;2
2996;2017;G95;1
2997;2017;G97;1
2998;2017;G97;1
2999;2017;G98;3
3000;2017;G98;1
3001;2017;G98;1
3002;2017;G99;1
3003;2017;G99;1
3004;2017;H00;11
3005;2017;H00;1
3006;2017;H01;14
3007;2017;H02;36
3008;2017;H02;2
3009;2017;H03;1
3010;2017;H04;6
3011;2017;H05;39
3012;2017;H05;1
3013;2017;H06;5
3014;2017;H10;732
3015;2017;H10;9
3016;2017;H10;9
3017;2017;H11;243
3018;2017;H11;7
3019;2017;H13;15
3020;2017;H13;1
3021;2017;H15;16
3022;2017;H16;1018
3023;2017;H16;4
3024;2017;H16;12
3025;2017;H17;30
3026;2017;H17;2
3027;2017;H18;186
3028;2017;H18;1
3029;2017;H18;4
3030;2017;H19;15
3031;2017;H19;1
3032;2017;H20;28
3033;2017;H20;1
3034;2017;H21;23
3035;2017;H22;2
3036;2017;H25;5
3037;2017;H25;1
3038;2017;H26;15
3039;2017;H26;3
3040;2017;H27;6
3041;2017;H28;1
3042;2017;H30;14
3043;2017;H30;1
3044;2017;H30;1
3045;2017;H31;4
3046;2017;H31;1
3047;2017;H33;53
3048;2017;H33;2
3049;2017;H33;1
3050;2017;H34;1
3051;2017;H35;16
3052;2017;H35;2
3053;2017;H36;1
3054;2017;H36;1
3055;2017;H36;1
3056;2017;H40;9
3057;2017;H40;1
3058;2017;H43;9
3059;2017;H44;137
3060;2017;H44;1
3061;2017;H44;6
3062;2017;H45;4
3063;2017;H45;1
3064;2017;H46;1
3065;2017;H46;1
3066;2017;H47;34
3067;2017;H47;4
3068;2017;H48;2
3069;2017;H49;2
3070;2017;H51;6
3071;2017;H51;1
3072;2017;H52;31
3073;2017;H52;1
3074;2017;H52;2
3075;2017;H53;33
3076;2017;H53;1
3077;2017;H53;1
3078;2017;H54;65
3079;2017;H54;5
3080;2017;H54;9
3081;2017;H55;2
3082;2017;H57;586
3083;2017;H57;1
3084;2017;H57;8
3085;2017;H58;9
3086;2017;H59;14
3087;2017;H60;14
3088;2017;H61;6
3089;2017;H62;1
3090;2017;H62;1
3091;2017;H65;3
3092;2017;H66;5
3093;2017;H67;1
3094;2017;H70;1
3095;2017;H72;17
3096;2017;H73;4
3097;2017;H73;3
3098;2017;H80;2
3099;2017;H81;9
3100;2017;H81;1
3101;2017;H83;70
3102;2017;H83;371
3103;2017;H83;3
3104;2017;H90;32
3105;2017;H90;345
3106;2017;H90;3
3107;2017;H91;10
3108;2017;H91;41
3109;2017;H91;2
3110;2017;H92;18
3111;2017;H92;2
3112;2017;H93;10
3113;2017;H93;3
3114;2017;I00;1
3115;2017;I01;1
3116;2017;I02;1
3117;2017;I02;1
3118;2017;I07;2
3119;2017;I08;2
3120;2017;I09;1
3121;2017;I10;32
3122;2017;I10;3
3123;2017;I10;11
3124;2017;I11;3
3125;2017;I11;2
3126;2017;I15;2
3127;2017;I15;2
3128;2017;I20;6
3129;2017;I20;3
3130;2017;I20;3
3131;2017;I21;9
3132;2017;I21;15
3133;2017;I21;8
3134;2017;I23;1
3135;2017;I23;2
3136;2017;I23;3
3137;2017;I24;1
3138;2017;I25;3
3139;2017;I25;9
3140;2017;I25;5
3141;2017;I26;1
3142;2017;I26;1
3143;2017;I26;3
3144;2017;I27;2
3145;2017;I28;1
3146;2017;I30;3
3147;2017;I39;1
3148;2017;I41;1
3149;2017;I42;1
3150;2017;I42;1
3151;2017;I44;1
3152;2017;I46;25
3153;2017;I46;1
3154;2017;I46;6
3155;2017;I47;1
3156;2017;I48;5
3157;2017;I48;1
3158;2017;I49;4
3159;2017;I49;1
3160;2017;I49;2
3161;2017;I50;1
3162;2017;I50;2
3163;2017;I51;9
3164;2017;I51;2
3165;2017;I52;1
3166;2017;I60;13
3167;2017;I60;2
3168;2017;I60;8
3169;2017;I61;9
3170;2017;I61;1
3171;2017;I61;16
3172;2017;I62;13
3173;2017;I62;1
3174;2017;I62;9
3175;2017;I63;3
3176;2017;I63;3
3177;2017;I63;3
3178;2017;I64;19
3179;2017;I64;19
3180;2017;I64;14
3181;2017;I67;1
3182;2017;I67;2
3183;2017;I67;3
3184;2017;I68;1
3185;2017;I69;4
3186;2017;I69;4
3187;2017;I69;1
3188;2017;I70;4
3189;2017;I72;1
3190;2017;I72;1
3191;2017;I73;2
3192;2017;I73;1
3193;2017;I73;1
3194;2017;I74;3
3195;2017;I74;2
3196;2017;I74;1
3197;2017;I77;6
3198;2017;I77;1
3199;2017;I78;1
3200;2017;I80;16
3201;2017;I80;2
3202;2017;I80;4
3203;2017;I82;9
3204;2017;I82;2
3205;2017;I82;7
3206;2017;I83;18
3207;2017;I83;11
3208;2017;I83;2
3209;2017;I84;2
3210;2017;I85;1
3211;2017;I86;1
3212;2017;I86;1
3213;2017;I87;3
3214;2017;I87;2
3215;2017;I89;2
3216;2017;I95;7
3217;2017;I95;1
3218;2017;I95;2
3219;2017;J00;3
3220;2017;J00;1
3221;2017;J01;6
3222;2017;J01;3
3223;2017;J02;2
3224;2017;J02;1
3225;2017;J03;4
3226;2017;J03;1
3227;2017;J03;1
3228;2017;J04;5
3229;2017;J04;1
3230;2017;J05;1
3231;2017;J06;11
3232;2017;J06;3
3233;2017;J10;1
3234;2017;J11;5
3235;2017;J11;2
3236;2017;J12;1
3237;2017;J12;1
3238;2017;J15;2
3239;2017;J15;3
3240;2017;J16;1
3241;2017;J17;1
3242;2017;J18;7
3243;2017;J18;2
3244;2017;J18;1
3245;2017;J20;5
3246;2017;J20;1
3247;2017;J22;3
3248;2017;J30;4
3249;2017;J30;4
3250;2017;J31;1
3251;2017;J32;1
3252;2017;J34;14
3253;2017;J34;6
3254;2017;J36;1
3255;2017;J36;1
3256;2017;J37;1
3257;2017;J38;2
3258;2017;J38;16
3259;2017;J39;3
3260;2017;J39;1
3261;2017;J40;2
3262;2017;J41;1
3263;2017;J43;1
3264;2017;J43;1
3265;2017;J44;1
3266;2017;J44;1
3267;2017;J45;19
3268;2017;J45;17
3269;2017;J46;1
3270;2017;J61;4
3271;2017;J61;15
3272;2017;J62;32
3273;2017;J63;2
3274;2017;J63;1
3275;2017;J64;2
3276;2017;J66;1
3277;2017;J68;214
3278;2017;J68;11
3279;2017;J68;1
3280;2017;J69;1
3281;2017;J70;4
3282;2017;J80;1
3283;2017;J84;1
3284;2017;J85;4
3285;2017;J85;2
3286;2017;J90;5
3287;2017;J90;1
3288;2017;J92;2
3289;2017;J92;46
3290;2017;J93;21
3291;2017;J93;1
3292;2017;J93;15
3293;2017;J94;4
3294;2017;J94;9
3295;2017;J95;1
3296;2017;J96;6
3297;2017;J96;2
3298;2017;J98;9
3299;2017;J98;1
3300;2017;J99;1
3301;2017;K00;2
3302;2017;K01;21
3303;2017;K01;4
3304;2017;K02;4
3305;2017;K02;1
3306;2017;K02;1
3307;2017;K03;16
3308;2017;K03;2
3309;2017;K04;12
3310;2017;K04;1
3311;2017;K05;3
3312;2017;K05;1
3313;2017;K06;4
3314;2017;K06;1
3315;2017;K06;1
3316;2017;K07;12
3317;2017;K07;1
3318;2017;K07;4
3319;2017;K08;100
3320;2017;K08;1
3321;2017;K08;15
3322;2017;K10;11
3323;2017;K10;1
3324;2017;K11;1
3325;2017;K12;1
3326;2017;K13;15
3327;2017;K13;2
3328;2017;K14;1
3329;2017;K20;5
3330;2017;K21;1
3331;2017;K22;1
3332;2017;K25;130
3333;2017;K25;2
3334;2017;K25;18
3335;2017;K26;27
3336;2017;K26;2
3337;2017;K27;24
3338;2017;K27;3
3339;2017;K28;64
3340;2017;K28;1
3341;2017;K28;4
3342;2017;K29;5
3343;2017;K29;1
3344;2017;K29;1
3345;2017;K30;2
3346;2017;K30;1
3347;2017;K31;1
3348;2017;K31;1
3349;2017;K35;1
3350;2017;K35;9
3351;2017;K36;2
3352;2017;K37;2
3353;2017;K40;50
3354;2017;K40;66
3355;2017;K40;3
3356;2017;K41;1
3357;2017;K41;2
3358;2017;K42;11
3359;2017;K42;19
3360;2017;K43;4
3361;2017;K43;5
3362;2017;K43;1
3363;2017;K45;3
3364;2017;K45;2
3365;2017;K45;1
3366;2017;K46;7
3367;2017;K46;5
3368;2017;K46;2
3369;2017;K51;1
3370;2017;K52;6
3371;2017;K57;2
3372;2017;K57;1
3373;2017;K59;1
3374;2017;K59;8
3375;2017;K60;2
3376;2017;K60;1
3377;2017;K61;2
3378;2017;K61;1
3379;2017;K61;2
3380;2017;K62;5
3381;2017;K63;3
3382;2017;K63;1
3383;2017;K65;1
3384;2017;K65;1
3385;2017;K66;2
3386;2017;K71;1
3387;2017;K71;1
3388;2017;K74;1
3389;2017;K75;2
3390;2017;K76;1
3391;2017;K77;1
3392;2017;K80;1
3393;2017;K80;4
3394;2017;K81;1
3395;2017;K82;1
3396;2017;K83;1
3397;2017;K92;2
3398;2017;K93;1
3399;2017;L00;1
3400;2017;L01;9
3401;2017;L02;132
3402;2017;L02;6
3403;2017;L02;20
3404;2017;L03;81
3405;2017;L03;9
3406;2017;L03;18
3407;2017;L04;5
3408;2017;L04;1
3409;2017;L05;2
3410;2017;L05;2
3411;2017;L08;65
3412;2017;L08;1
3413;2017;L08;14
3414;2017;L10;2
3415;2017;L11;5
3416;2017;L12;4
3417;2017;L13;3
3418;2017;L13;1
3419;2017;L14;3
3420;2017;L20;16
3421;2017;L20;5
3422;2017;L22;1
3423;2017;L23;83
3424;2017;L23;26
3425;2017;L24;72
3426;2017;L24;16
3427;2017;L25;40
3428;2017;L25;16
3429;2017;L28;1
3430;2017;L29;6
3431;2017;L29;2
3432;2017;L30;26
3433;2017;L30;2
3434;2017;L30;2
3435;2017;L40;1
3436;2017;L41;1
3437;2017;L44;3
3438;2017;L50;49
3439;2017;L50;5
3440;2017;L50;2
3441;2017;L51;1
3442;2017;L53;6
3443;2017;L54;1
3444;2017;L55;115
3445;2017;L55;1
3446;2017;L55;4
3447;2017;L56;2
3448;2017;L57;2
3449;2017;L57;1
3450;2017;L59;10
3451;2017;L60;70
3452;2017;L60;2
3453;2017;L60;10
3454;2017;L62;3
3455;2017;L65;1
3456;2017;L68;1
3457;2017;L70;3
3458;2017;L70;1
3459;2017;L72;2
3460;2017;L73;1
3461;2017;L74;3
3462;2017;L75;1
3463;2017;L81;5
3464;2017;L81;1
3465;2017;L82;1
3466;2017;L83;1
3467;2017;L84;5
3468;2017;L84;1
3469;2017;L87;1
3470;2017;L89;3
3471;2017;L90;12
3472;2017;L90;1
3473;2017;L91;3
3474;2017;L92;29
3475;2017;L92;1
3476;2017;L92;3
3477;2017;L93;1
3478;2017;L94;12
3479;2017;L95;1
3480;2017;L97;11
3481;2017;L97;3
3482;2017;L98;186
3483;2017;L98;2
3484;2017;L98;13
3485;2017;L99;25
3486;2017;L99;2
3487;2017;M00;8
3488;2017;M00;1
3489;2017;M00;1
3490;2017;M01;4
3491;2017;M02;1
3492;2017;M02;1
3493;2017;M05;6
3494;2017;M06;4
3495;2017;M06;4
3496;2017;M07;2
3497;2017;M07;1
3498;2017;M07;1
3499;2017;M08;1
3500;2017;M10;8
3501;2017;M10;1
3502;2017;M10;1
3503;2017;M12;17
3504;2017;M12;1
3505;2017;M12;16
3506;2017;M13;31
3507;2017;M13;4
3508;2017;M13;3
3509;2017;M14;16
3510;2017;M15;47
3511;2017;M15;11
3512;2017;M15;15
3513;2017;M16;20
3514;2017;M16;17
3515;2017;M16;7
3516;2017;M17;54
3517;2017;M17;18
3518;2017;M17;19
3519;2017;M18;7
3520;2017;M18;2
3521;2017;M19;49
3522;2017;M19;15
3523;2017;M19;11
3524;2017;M20;124
3525;2017;M20;8
3526;2017;M20;12
3527;2017;M21;20
3528;2017;M21;4
3529;2017;M21;6
3530;2017;M22;88
3531;2017;M22;23
3532;2017;M22;27
3533;2017;M23;1019
3534;2017;M23;109
3535;2017;M23;351
3536;2017;M24;112
3537;2017;M24;5
3538;2017;M24;25
3539;2017;M25;3634
3540;2017;M25;98
3541;2017;M25;1633
3542;2017;M30;2
3543;2017;M30;1
3544;2017;M31;1
3545;2017;M31;1
3546;2017;M32;1
3547;2017;M32;1
3548;2017;M34;2
3549;2017;M35;6
3550;2017;M35;2
3551;2017;M36;1
3552;2017;M36;1
3553;2017;M40;4
3554;2017;M40;1
3555;2017;M41;11
3556;2017;M41;6
3557;2017;M41;2
3558;2017;M43;67
3559;2017;M43;8
3560;2017;M43;27
3561;2017;M45;4
3562;2017;M45;2
3563;2017;M46;11
3564;2017;M46;1
3565;2017;M46;1
3566;2017;M47;8
3567;2017;M47;12
3568;2017;M47;5
3569;2017;M48;14
3570;2017;M48;2
3571;2017;M48;2
3572;2017;M49;1
3573;2017;M49;1
3574;2017;M50;68
3575;2017;M50;129
3576;2017;M50;29
3577;2017;M51;393
3578;2017;M51;542
3579;2017;M51;35
3580;2017;M53;84
3581;2017;M53;31
3582;2017;M53;27
3583;2017;M54;7736
3584;2017;M54;705
3585;2017;M54;1558
3586;2017;M60;40
3587;2017;M60;1
3588;2017;M60;12
3589;2017;M61;14
3590;2017;M61;2
3591;2017;M61;3
3592;2017;M62;1234
3593;2017;M62;10
3594;2017;M62;273
3595;2017;M63;8
3596;2017;M63;1
3597;2017;M65;815
3598;2017;M65;1130
3599;2017;M65;193
3600;2017;M66;110
3601;2017;M66;29
3602;2017;M66;20
3603;2017;M67;65
3604;2017;M67;19
3605;2017;M67;12
3606;2017;M68;6
3607;2017;M68;4
3608;2017;M68;5
3609;2017;M70;96
3610;2017;M70;58
3611;2017;M70;30
3612;2017;M71;26
3613;2017;M71;30
3614;2017;M71;7
3615;2017;M72;19
3616;2017;M72;18
3617;2017;M72;5
3618;2017;M73;6
3619;2017;M73;3
3620;2017;M75;1298
3621;2017;M75;2229
3622;2017;M75;352
3623;2017;M76;51
3624;2017;M76;23
3625;2017;M76;18
3626;2017;M77;212
3627;2017;M77;350
3628;2017;M77;37
3629;2017;M79;1974
3630;2017;M79;49
3631;2017;M79;728
3632;2017;M80;4
3633;2017;M80;1
3634;2017;M81;1
3635;2017;M81;1
3636;2017;M82;2
3637;2017;M82;2
3638;2017;M83;3
3639;2017;M83;1
3640;2017;M84;57
3641;2017;M84;8
3642;2017;M84;12
3643;2017;M85;5
3644;2017;M85;1
3645;2017;M85;2
3646;2017;M86;10
3647;2017;M86;2
3648;2017;M87;7
3649;2017;M87;5
3650;2017;M89;12
3651;2017;M89;6
3652;2017;M90;2
3653;2017;M90;1
3654;2017;M90;1
3655;2017;M91;2
3656;2017;M92;3
3657;2017;M92;2
3658;2017;M93;82
3659;2017;M93;6
3660;2017;M93;46
3661;2017;M94;7
3662;2017;M94;4
3663;2017;M94;7
3664;2017;M95;14
3665;2017;M95;1
3666;2017;M95;7
3667;2017;M96;122
3668;2017;M96;37
3669;2017;M96;46
3670;2017;M99;220
3671;2017;M99;4
3672;2017;M99;117
3673;2017;N00;1
3674;2017;N00;1
3675;2017;N02;1
3676;2017;N04;2
3677;2017;N04;1
3678;2017;N10;1
3679;2017;N13;2
3680;2017;N14;1
3681;2017;N16;4
3682;2017;N18;1
3683;2017;N18;1
3684;2017;N19;2
3685;2017;N20;3
3686;2017;N20;3
3687;2017;N20;1
3688;2017;N28;2
3689;2017;N30;4
3690;2017;N30;1
3691;2017;N32;1
3692;2017;N32;1
3693;2017;N33;1
3694;2017;N34;1
3695;2017;N35;4
3696;2017;N35;1
3697;2017;N36;1
3698;2017;N39;3
3699;2017;N39;1
3700;2017;N39;2
3701;2017;N40;1
3702;2017;N41;1
3703;2017;N43;6
3704;2017;N43;1
3705;2017;N43;1
3706;2017;N44;8
3707;2017;N44;3
3708;2017;N45;14
3709;2017;N45;2
3710;2017;N45;3
3711;2017;N48;5
3712;2017;N49;4
3713;2017;N49;1
3714;2017;N50;3
3715;2017;N50;1
3716;2017;N50;2
3717;2017;N51;12
3718;2017;N51;1
3719;2017;N51;2
3720;2017;N60;2
3721;2017;N60;1
3722;2017;N63;1
3723;2017;N64;1
3724;2017;N70;1
3725;2017;N73;1
3726;2017;N75;3
3727;2017;N76;2
3728;2017;N80;1
3729;2017;N81;1
3730;2017;N83;3
3731;2017;N83;2
3732;2017;N84;1
3733;2017;N87;1
3734;2017;N90;2
3735;2017;N92;2
3736;2017;N93;2
3737;2017;N93;1
3738;2017;N94;1
3739;2017;N96;1
3740;2017;N99;2
3741;2017;O00;1
3742;2017;O00;1
3743;2017;O02;3
3744;2017;O03;7
3745;2017;O03;1
3746;2017;O03;2
3747;2017;O04;2
3748;2017;O06;1
3749;2017;O06;1
3750;2017;O13;1
3751;2017;O14;1
3752;2017;O16;1
3753;2017;O16;1
3754;2017;O20;12
3755;2017;O20;2
3756;2017;O20;5
3757;2017;O21;3
3758;2017;O22;1
3759;2017;O23;1
3760;2017;O26;10
3761;2017;O26;3
3762;2017;O28;1
3763;2017;O33;1
3764;2017;O33;1
3765;2017;O34;1
3766;2017;O35;5
3767;2017;O41;3
3768;2017;O42;1
3769;2017;O43;2
3770;2017;O47;3
3771;2017;O47;1
3772;2017;O62;4
3773;2017;O62;2
3774;2017;O65;1
3775;2017;O71;4
3776;2017;O71;1
3777;2017;O73;1
3778;2017;O82;1
3779;2017;O91;1
3780;2017;O97;1
3781;2017;O99;1
3782;2017;P00;2
3783;2017;P07;1
3784;2017;P07;1
3785;2017;P10;2
3786;2017;P11;4
3787;2017;P12;3
3788;2017;P13;1
3789;2017;P13;2
3790;2017;P14;3
3791;2017;P14;2
3792;2017;P15;4
3793;2017;P23;1
3794;2017;P26;1
3795;2017;P95;1
3796;2017;P96;3
3797;2017;Q00;2
3798;2017;Q05;2
3799;2017;Q11;1
3800;2017;Q15;1
3801;2017;Q17;3
3802;2017;Q17;1
3803;2017;Q30;1
3804;2017;Q40;1
3805;2017;Q42;1
3806;2017;Q50;5
3807;2017;Q50;1
3808;2017;Q51;1
3809;2017;Q65;7
3810;2017;Q65;4
3811;2017;Q66;1
3812;2017;Q66;1
3813;2017;Q66;1
3814;2017;Q67;2
3815;2017;Q68;2
3816;2017;Q68;2
3817;2017;Q69;62
3818;2017;Q69;4
3819;2017;Q70;14
3820;2017;Q70;2
3821;2017;Q71;1
3822;2017;Q73;1
3823;2017;Q76;4
3824;2017;Q76;3
3825;2017;Q79;1
3826;2017;Q81;1
3827;2017;Q83;1
3828;2017;Q83;1
3829;2017;Q93;1
3830;2017;Q96;1
3831;2017;Q97;1
3832;2017;Q98;1
3833;2017;R00;1
3834;2017;R02;6
3835;2017;R03;2
3836;2017;R03;3
3837;2017;R04;8
3838;2017;R04;1
3839;2017;R04;4
3840;2017;R05;10
3841;2017;R06;34
3842;2017;R06;1
3843;2017;R07;180
3844;2017;R07;3
3845;2017;R07;93
3846;2017;R09;43
3847;2017;R09;3
3848;2017;R10;222
3849;2017;R10;6
3850;2017;R10;130
3851;2017;R11;73
3852;2017;R11;1
3853;2017;R11;5
3854;2017;R12;1
3855;2017;R13;2
3856;2017;R15;1
3857;2017;R16;1
3858;2017;R17;1
3859;2017;R19;1
3860;2017;R19;1
3861;2017;R19;1
3862;2017;R20;17
